"Fullscale_V9_DataCollectSweep1_041026: Design Number","Fullscale_V9_DataCollectSweep1_041026: BaseSize (m)","Fullscale_V9_DataCollectSweep1_041026: BEAVSExtension (mm)","Fullscale_V9_DataCollectSweep1_041026: BEAVSPosition (m)","Fullscale_V9_DataCollectSweep1_041026: FreestreamAltitude (ft)","Fullscale_V9_DataCollectSweep1_041026: FreestreamMach","Fullscale_V9_DataCollectSweep1_041026: FreestreamTemperature (C)","Fullscale_V9_DataCollectSweep1_041026: NumSteps","Fullscale_V9_DataCollectSweep1_041026: Cell Count","Fullscale_V9_DataCollectSweep1_041026: Center of Loads (m)","Fullscale_V9_DataCollectSweep1_041026: Drag BEAVS (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Camera Pod (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Center Body (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Coefficient","Fullscale_V9_DataCollectSweep1_041026: Drag Fins (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Nose (N)","Fullscale_V9_DataCollectSweep1_041026: Drag of all external components (N)","Fullscale_V9_DataCollectSweep1_041026: Drag Tail & Base (N)","Fullscale_V9_DataCollectSweep1_041026: Total Solver CPU Time (s)","Fullscale_V9_DataCollectSweep1_041026: Total Solver Elapsed Time (s)"
26.0,0.03,0.0,1.23,3600.0,0.35,7.0,470.0,2405602.0,-0.4725948699929804,0.03254489732861266,1.6150348844986357,10.219871934918759,0.8990963121310243,7.221170394816708,-127.62909836058027,36.9387572300923,145.47923347910984,20726.043405999986,2631.387029567997
27.0,0.03,0.0,1.23,3600.0,0.36,7.0,470.0,2405626.0,-0.47312956417343754,0.03344812499965348,1.704585653709668,10.751432267991119,0.8966978375482302,7.6070649197452,-127.47174533183278,38.975447113538735,146.35066147892584,20581.067189000005,2596.678296700997
28.0,0.03,0.0,1.23,3600.0,0.37,7.0,470.0,2405626.0,-0.47378149150989435,0.03421829667985517,1.8024787845773753,11.19876475787577,0.8905742459893715,7.963875577833399,-127.30574212983946,40.88966756316447,147.19607227603754,30750.771113999974,4156.764993605
29.0,0.03,0.0,1.23,3600.0,0.38,7.0,470.0,2405686.0,-0.4743311530916574,0.03568390351655102,1.8792391583077608,12.019595667519614,0.9015432267330985,8.412802245840576,-127.14006418114108,43.661006214428454,148.45374942038504,20491.919350000007,2592.627109199002
30.0,0.03,0.0,1.23,3600.0,0.39,7.0,470.0,2405718.0,-0.47497430029679616,0.036231905832264336,1.9931793237404465,12.362653708900048,0.8893699227945214,8.782095090561228,-126.95756552543234,45.368210334732055,149.15161583113039,21080.702605000013,2682.9741577520026
31.0,0.03,0.0,1.23,3600.0,0.4,7.0,470.0,2405770.0,-0.47560849316473225,0.03744573286844334,2.0868897340553914,13.041444965067809,0.8910758285848022,9.216868624735877,-126.77512808445584,47.816155379620184,150.20863440734848,20478.07511199999,2588.614681489
32.0,0.03,0.0,1.23,3600.0,0.41,7.0,470.0,2405821.0,-0.4762918805943081,0.03866730691454022,2.1811203495243823,13.725956052364175,0.8928437796186867,9.657113184311395,-126.58639986080915,50.33652034468521,151.32006331237992,31560.319038000016,4268.538260093996
33.0,0.03,0.0,1.23,3600.0,0.42,7.0,470.0,2405896.0,-0.4769211005443712,0.0398206520243306,2.2834607797594586,14.377471209936658,0.8914966507644823,10.107997476174624,-126.38982783740657,52.742206817014136,152.32328453652562,20999.94091399997,2656.243248726003
34.0,0.03,0.0,1.23,3600.0,0.43,7.0,470.0,2405971.0,-0.4776309303303585,0.04070475745367126,2.4015121742905885,14.876412326502688,0.8868980303953283,10.53070510642032,-126.18307432987676,54.998467060760525,153.33220702596998,21872.04206300004,2776.851774202997
35.0,0.03,0.0,1.23,3600.0,0.4400000000000001,7.0,470.0,2406041.0,-0.47840396826369413,0.04258940047954975,2.478732128804809,15.907911045521063,0.898671569051247,11.053172527522065,-125.98108472962817,58.35073839643029,154.84941802373098,21367.983996000014,2699.3962073860007
36.0,0.03,0.0,1.23,3600.0,0.4500000000000001,7.0,470.0,2406028.0,-0.4790728209401301,0.042709261717722144,2.640798771792908,16.021447007499447,0.8798674570193243,11.433737102695076,-125.75205672950766,59.75610516902659,155.36946975482908,20962.87295,2652.117620627001
37.0,0.03,0.0,1.23,3600.0,0.46,7.0,470.0,2406073.0,-0.479832450433073,0.044624069168655814,2.721985854358308,17.05943143266135,0.8911616222075585,11.98297869460365,-125.53703449471733,63.24295381623533,156.9709682601607,21780.768944000014,2750.574931278002
38.0,0.03,0.0,1.23,3600.0,0.47,7.0,470.0,2406128.0,-0.48059954491820717,0.0464053687163094,2.8153960956732096,18.024144743947925,0.8966631246475059,12.539525127714017,-125.31421239333183,66.43011452919635,158.31885558647673,22068.62536600003,2804.1992347279984
39.0,0.03,0.0,1.23,3600.0,0.48,7.0,470.0,2406201.0,-0.4813749682681976,0.047074784742108786,2.9642744507639525,18.4489495520959,0.8902244686924958,12.993285015548182,-125.07340778686032,68.78947551334181,159.40929949705205,32450.708245999987,4408.487922609996
40.0,0.03,0.0,1.23,3600.0,0.49,7.0,470.0,2406230.0,-0.4821983824094633,0.04859868006024987,3.077208088005112,19.266181798099012,0.8918940093561727,13.512841904627145,-124.83435415612311,71.8199978211115,160.74952150644307,21275.714397000032,2688.119285885997
41.0,0.03,0.0,1.23,3600.0,0.5,7.0,470.0,2406340.0,-0.48306092579778165,0.05284899307087952,3.0709134935170326,21.33908477262538,0.9227161251004268,14.330984189489763,-124.61928985017634,77.36564149851355,163.19109989998685,20914.762499,2641.825553412002
42.0,0.03,0.0,1.23,3600.0,0.51,7.0,470.0,2406428.0,-0.4838502070391852,0.052127393249224205,3.2797696369020715,21.178437463586558,0.8978950767156028,14.684546903352581,-124.34695191392147,78.32600055687138,163.4780710737024,21485.790052000033,2726.6953835710024
43.0,0.03,0.0,1.23,3600.0,0.52,7.0,470.0,2406522.0,-0.4846713623448129,0.05396158301950338,3.388056809377126,22.14653731729743,0.899347769205864,15.278055155674842,-124.09327350667384,81.55946359027772,164.78612623158264,20143.454876999996,2547.4350978280004
44.0,0.03,0.0,1.23,3600.0,0.53,7.0,470.0,2406638.0,-0.48560342252914257,0.056152942837073457,3.471483297760395,23.28966661097,0.9051109904495005,15.904113583470094,-123.83758718904288,85.26946976426748,166.3856405182728,28740.89690099999,3851.3252822039994
45.0,0.03,0.0,1.23,3600.0,0.54,7.0,470.0,2406660.0,-0.486545691489257,0.05678121552217816,3.6534992062389717,23.720593539751896,0.8972861403247897,16.381000938118742,-123.55344802912539,87.75229393582381,167.4938670653174,21596.894910000006,2729.3874881180004
46.0,0.03,0.0,1.23,3600.0,0.55,7.0,470.0,2406674.0,-0.48761606215903275,0.058097324994150164,3.776779148832982,24.444442632212652,0.8948812642936665,16.923758242867905,-123.26450568825214,90.78848711173892,168.84991545108338,21637.313232999997,2752.4020188049985
47.0,0.03,0.0,1.23,3600.0,0.56,7.0,470.0,2406899.0,-0.4885508175896867,0.05755553578552551,4.013891692767424,24.29768830675035,0.8737726247422397,17.309420765473146,-122.95172394969013,91.89978510568898,169.17295275460265,22513.730729000014,2847.0839687999983
48.0,0.03,0.0,1.23,3600.0,0.5700000000000001,7.0,470.0,2406911.0,-0.4897511447043752,0.055329076135957646,4.303776583188056,23.3145642882991,0.8413148782274247,17.568527903727468,-122.60885977738458,91.67444389142287,169.04110581745687,22577.49346800002,2849.835290487004
49.0,0.03,0.0,1.23,3600.0,0.58,7.0,470.0,2407031.0,-0.49085400728044654,0.05868368598090186,4.389989781581637,25.0704814692651,0.8594206048847512,18.296616741446037,-122.3006685917281,96.9620420422601,171.44693895571453,21324.72263599999,2704.987455496996
50.0,0.03,0.0,1.23,3600.0,0.59,7.0,470.0,2407232.0,-0.49201233498897917,0.056812748034654734,4.662589789328816,24.11433686900722,0.8234090949430772,18.601166437914195,-121.92661851324114,96.13015975537218,170.62187242432844,31354.925148999988,4239.774080240005
51.0,0.03,0.0,1.23,3600.0,0.6,7.0,470.0,2407235.0,-0.4932161789805055,0.05779697210687869,4.842021791322305,24.64169841165842,0.8168416818204182,19.136131293972234,-121.54636562934259,98.62349360367779,171.49221076396051,21233.231568000036,2684.813019692997
52.0,0.03,0.0,1.23,3600.0,0.61,7.0,470.0,2407296.0,-0.4944578730001031,0.0587799163383428,5.021273749203288,25.14759309569937,0.8110849974080577,19.681631960152764,-121.12006609751403,101.21993244661721,172.43071982273747,21809.668200999997,2753.946374371996
53.0,0.03,0.0,1.23,3600.0,0.62,7.0,470.0,2407186.0,-0.4956573176366732,0.06032253215275535,5.179874561565533,25.960579504309578,0.8140517515238439,20.296590471613385,-120.61827439467355,104.94829560251844,174.06920292755075,20955.51055800004,2662.547774458998
54.0,0.03,0.0,1.23,3600.0,0.63,7.0,470.0,2407299.0,-0.4970926587984347,0.06081190805072462,5.3934179014398875,26.16734682600724,0.8010353254172256,20.80266560263978,-119.92637487693466,106.62836722647407,174.13049986527108,29611.299246000002,4000.701376037996
55.0,0.03,0.0,1.23,3600.0,0.64,7.0,470.0,2407486.0,-0.49841817682779843,0.062445397289559404,5.558516180123843,26.8762990158901,0.8092168802737878,21.42453035487182,-118.79873936689282,111.1641809527928,176.0411293715103,20963.313707999972,2650.231337702
56.0,0.03,0.0,1.23,3600.0,0.65,7.0,470.0,2407567.0,-0.49994858704335154,0.06336652503439898,5.767258737681373,27.1003919492792,0.8078131488642588,21.991975266665182,-116.95322615607715,114.46629487003585,176.49652854745284,21031.38711999998,2671.4527355829996
57.0,0.03,0.0,1.23,3600.0,0.66,7.0,470.0,2408134.0,-0.5014147199931015,0.06524046875100893,5.918461561697226,27.770465565016718,0.826304979632167,22.60508420506335,-114.39425673411348,120.71694661982588,178.7519515534111,20608.263753999996,2603.749255434004
58.0,0.03,0.0,1.23,3600.0,0.67,7.0,470.0,2407842.0,-0.5030346062194156,0.06666193239914728,6.064424640530893,28.188154538887698,0.837088822948578,23.21082199749346,-111.60540599714015,126.02629221481773,180.10163510264664,20876.402062000016,2636.613310316995
59.0,0.03,0.0,1.23,3600.0,0.6799999999999999,7.0,470.0,2408001.0,-0.5047610686491935,0.06766303557548234,6.287934305707591,28.30346986024798,0.8410477990548095,23.768168530035954,-108.64136206292636,130.43029738585932,180.64442371721867,20720.863895,2613.0645739179968
60.0,0.03,0.0,1.23,3600.0,0.69,7.0,470.0,2408043.0,-0.5064927152684432,0.06884153888328844,6.439692273940265,28.569869444763263,0.8496753894574716,24.35379487209013,-105.48670363679001,135.67230935515147,181.7268148622645,21215.191966000017,2688.523706919999
61.0,0.03,0.0,1.23,3600.0,0.7,7.0,470.0,2408246.0,-0.508247752280959,0.0705501852498579,6.531012620047753,29.070683281772975,0.864716959065917,24.981106914505812,-102.0784230721949,142.10522006467653,183.530290135295,31106.980698,4207.809014469999
62.0,0.03,0.0,1.23,3600.0,0.71,7.0,470.0,2408425.0,-0.5101105403133094,0.0714035127407448,6.641821872482879,29.228221063786226,0.8709000584668973,25.563594967255906,-98.42513015655699,147.2397304658286,184.1598192061198,21632.727882999996,2730.134607032
63.0,0.03,0.0,1.23,3600.0,0.72,7.0,470.0,2408564.0,-0.5120082547738594,0.07263198221914327,6.639157258961556,29.52859005265874,0.8811033338205212,26.188243386577337,-94.59293513553553,153.1904949510365,185.35480740615526,20622.925888000005,2601.1271441659987
64.0,0.03,0.0,1.23,3600.0,0.73,7.0,470.0,2408780.0,-0.5139564007068095,0.07419425975324251,6.533718826800586,29.99589561794185,0.8951918716024125,26.814009482519264,-90.5767482002014,159.99332297094205,187.1522529841285,20430.622445999976,2588.041664405003
65.0,0.03,0.0,1.23,3600.0,0.74,7.0,470.0,2409164.0,-0.5159978400672253,0.07513574886948556,6.527701592493988,30.163501322577037,0.9027362814614546,27.418345157247543,-86.30418538899848,165.79229238841788,187.9117939562283,21175.303272999976,2676.9070549789985
66.0,0.03,0.0,1.23,3600.0,0.75,7.0,470.0,2409418.0,-0.518061767220708,0.07694292465206932,6.43746161593253,30.573689403746837,0.9171033866026177,28.05763370463629,-81.91141717609817,173.0138292886303,189.77951881576072,28195.249539999993,3788.177043619007
67.0,0.03,1.666666666666667,1.23,3600.0,0.1,7.0,470.0,2405356.0,-0.4639669544639506,0.04011645825845228,0.14694452375362457,1.2108012739321832,0.9731928318005599,0.7415248880975236,-129.92508107047237,3.2639155226001297,131.04960944903075,19483.71049400004,2460.409510423
68.0,0.03,1.666666666666667,1.23,3600.0,0.11,7.0,470.0,2405356.0,-0.4641240381951362,0.05204255865309708,0.17611904277299065,1.394289800364788,0.9662423945737365,0.8715821949980386,-129.8820098591216,3.921131975168821,131.30910823750156,19694.978493999934,2502.859872445003
69.0,0.03,1.666666666666667,1.23,3600.0,0.12,7.0,470.0,2405356.0,-0.46429498591164764,0.06309844998111237,0.20810869713346697,1.591828009963079,0.960480748108146,1.0214578408342905,-129.83522517913082,4.638645169463686,131.5893773506825,19753.907543000016,2494.988735643002
70.0,0.03,1.666666666666667,1.23,3600.0,0.13,7.0,470.0,2405356.0,-0.46448061927064727,0.07503371080859843,0.2427419357783433,1.8041747232283687,0.9554892410396076,1.183127870666857,-129.78477257312076,5.415674046918168,131.89536837955674,20153.141934000032,2551.9578095140027
71.0,0.03,1.666666666666667,1.23,3600.0,0.14,7.0,470.0,2405356.0,-0.4646816838476229,0.08830988744790497,0.27993135879210496,2.0329449273404516,0.9518936020842625,1.3544570641072602,-129.7303256120849,6.257264118112903,132.2319464925101,20136.872504999996,2560.446025722005
72.0,0.03,1.666666666666667,1.23,3600.0,0.15,7.0,470.0,2405356.0,-0.4648985704611193,0.1026214504158686,0.31946318231860127,2.2766415250175585,0.9489691134497107,1.5363624653105559,-129.67226914483902,7.161015054488457,132.5981955762649,29558.043446999993,3999.5978211519937
73.0,0.03,1.666666666666667,1.23,3600.0,0.16,7.0,470.0,2405356.0,-0.46512781068943154,0.11801960748624703,0.36129922929912756,2.5335101509094287,0.943994390212217,1.7277807159595369,-129.61054904569073,8.104931892336708,132.97487123437313,19996.72837600002,2525.553905692
74.0,0.03,1.666666666666667,1.23,3600.0,0.17,7.0,470.0,2405356.0,-0.4653758811415309,0.13458723007702927,0.4059890786982807,2.8027497709915172,0.9398530672284999,1.9306465865515716,-129.54485040424186,9.109568088415259,133.38044582633873,20050.67871099999,2537.269534765003
75.0,0.03,1.666666666666667,1.23,3600.0,0.18,7.0,470.0,2405356.0,-0.46563555706591625,0.15275407214358333,0.4523613859588307,3.0996286026386946,0.9404189379180554,2.1466893269823,-129.47563088548472,10.218951982647075,133.84314948040836,19832.72453900001,2523.1080775810015
76.0,0.03,1.666666666666667,1.23,3600.0,0.19,7.0,470.0,2405356.0,-0.46591300992215,0.17211977669869422,0.5011067781424638,3.4065115208882526,0.9381648958900025,2.3715387303313378,-129.40228987334095,11.35864097666237,134.30965404394257,19662.571382999973,2484.577905732
77.0,0.03,1.666666666666667,1.23,3600.0,0.2,7.0,470.0,2405356.0,-0.46620654519466515,0.19241484279848842,0.5530068561722118,3.723377614583891,0.9349074720092905,2.6047993234823403,-129.32494183002677,12.54205296370851,134.79339615669832,31035.006177000003,4231.413912028002
78.0,0.03,1.666666666666667,1.23,3600.0,0.21,7.0,470.0,2405356.0,-0.46651357725822135,0.2143053017731033,0.6066849634534175,4.059186864454477,0.9328475177542654,2.8509079994182454,-129.2437187314451,13.797145695371674,135.30977929771754,19706.694820000004,2491.779471212996
79.0,0.03,1.666666666666667,1.23,3600.0,0.22,7.0,470.0,2405356.0,-0.4668431241199034,0.23658251230326277,0.6637951128416905,4.39221983848941,0.9280561613413127,3.0994889282936695,-129.1581689451012,15.064669939651246,135.83075249282447,20127.314815999976,2558.948247107997
80.0,0.03,1.666666666666667,1.23,3600.0,0.23,7.0,470.0,2405373.0,-0.46717940914141975,0.26367590573750366,0.718526502630575,4.808881650753073,0.9346156193473423,3.3700195720535913,-129.06968374412043,16.58168702998453,136.49026714293024,19924.070259000022,2513.977915614003
81.0,0.03,1.666666666666667,1.23,3600.0,0.24,7.0,470.0,2405373.0,-0.46753230262410833,0.2907003240904913,0.778463552675803,5.20756407533956,0.935009183794114,3.6479043323567657,-128.9765628153106,18.062520638143695,137.11445116899162,19626.515357000004,2476.2671779590037
82.0,0.03,1.666666666666667,1.23,3600.0,0.25,7.0,470.0,2405384.0,-0.4679063200492985,0.31650935910103856,0.8428339697824218,5.571111888573399,0.9289312855691503,3.925755537868182,-128.87838278772554,19.471688762422545,137.69386079482305,19772.217541999973,2507.0329280690025
83.0,0.03,1.666666666666667,1.23,3600.0,0.26,7.0,470.0,2405401.0,-0.4682977115598142,0.346720617372093,0.9066313771637047,6.004219823431063,0.9299921533526698,4.220581535801945,-128.77673730667362,21.084630375407286,138.3832143283121,28742.77738099999,3879.2961406040004
84.0,0.03,1.666666666666667,1.23,3600.0,0.27,7.0,470.0,2405401.0,-0.4687152108164254,0.37629792485243874,0.9743211261566395,6.417472068759003,0.9278113164791931,4.520093184447568,-128.67005876965467,22.684394559798665,139.0662690252377,19750.715058999995,2494.6001195779995
85.0,0.03,1.666666666666667,1.23,3600.0,0.28,7.0,470.0,2405401.0,-0.46917300052266386,0.407595552541908,1.042161713217069,6.8640675566228575,0.9279481744228731,4.832011665108443,-128.55957093611818,24.399436250316054,139.81317069894396,19802.229058999972,2502.651711267999
86.0,0.03,1.666666666666667,1.23,3600.0,0.29,7.0,470.0,2405465.0,-0.46960785370133135,0.44168094965036986,1.1139106170825595,7.3227536210529465,0.9254688689617432,5.151119193635573,-128.44369286650291,26.1034442480888,140.51767273317026,20570.98865999997,2614.855171223998
87.0,0.03,1.666666666666667,1.23,3600.0,0.3,7.0,470.0,2405449.0,-0.4700320733926599,0.47366869753942864,1.1928752990622506,7.731101507662093,0.9183807777639863,5.476412513850697,-128.3218117646869,27.72076975788428,141.1685235044567,19917.735940000002,2515.2190668810003
88.0,0.03,1.666666666666667,1.23,3600.0,0.31,7.0,470.0,2405537.0,-0.47052342825819715,0.5060980426650179,1.271459423385997,8.160467349924613,0.9124803975313612,5.805021290864762,-128.19512062216344,29.40945164492404,141.86152616024702,20611.387722000007,2607.055683411997
89.0,0.03,1.666666666666667,1.23,3600.0,0.32,7.0,470.0,2405577.0,-0.47099570166559707,0.5481257040377163,1.3492299357807056,8.708528472106325,0.9148606392351758,6.16080051270576,-128.06434800357806,31.419183202196063,142.7168465811436,20161.046070999968,2557.3817359370005
90.0,0.03,1.666666666666667,1.23,3600.0,0.33,7.0,470.0,2405601.0,-0.4715272831576558,0.583834777171263,1.4348539703409282,9.15166092491311,0.9097521522693172,6.505718985371196,-127.9258670802085,33.22698782828793,143.47678625069997,29170.551721999986,3946.2330347970064
91.0,0.03,1.666666666666667,1.23,3600.0,0.34,7.0,470.0,2405625.0,-0.4720161853015074,0.6281843899742151,1.5114772748442278,9.75561031511985,0.9113075508251771,6.891005619131244,-127.78425809806335,35.33155755168945,144.32953805068328,20298.683773999972,2563.4155265490026
92.0,0.03,1.666666666666667,1.23,3600.0,0.35,7.0,470.0,2405545.0,-0.47254971260816037,0.6635256618869665,1.6094062309228672,10.1494700534624,0.9031074648071165,7.246690262371077,-127.6311585121637,37.10355269517859,145.065618998699,19747.64237300001,2497.0952029370014
93.0,0.03,1.666666666666667,1.23,3600.0,0.36,7.0,470.0,2405733.0,-0.4731554302039657,0.7172235527315376,1.6871862209020263,10.844857145259455,0.9103590374386717,7.645151801114086,-127.47746154667578,39.569238412615796,146.15228123928446,20288.096128000005,2574.1304584750014
94.0,0.03,1.666666666666667,1.23,3600.0,0.37,7.0,470.0,2405641.0,-0.47369185055694824,0.7570701820618342,1.7847956366899658,11.295927190841207,0.9019361259320577,8.025086268383067,-127.3116382597694,41.411334898416115,146.86009388020946,28183.38486100001,3783.9462454930003
95.0,0.03,1.666666666666667,1.23,3600.0,0.38,7.0,470.0,2405766.0,-0.474302380843174,0.795227090119882,1.8851890930536352,11.719101146050539,0.8936649511957082,8.407323686618675,-127.13852151726553,43.279467729087685,147.6111482305105,20687.467023999983,2614.9520294349986
96.0,0.03,1.666666666666667,1.23,3600.0,0.39,7.0,470.0,2405896.0,-0.4749810217396658,0.8723670230086389,1.9531858838335672,12.683728898058378,0.9117879700798533,8.860796868959456,-126.96818450575654,46.51179149086014,149.1098973227566,20014.150367000035,2530.350520349
97.0,0.03,1.666666666666667,1.23,3600.0,0.4,7.0,470.0,2405914.0,-0.47555985369749404,0.9027930541022082,2.077273251050522,12.976386169446968,0.8960264009417367,9.24637528245075,-126.77837622334053,48.08180879478816,149.65735726107823,20267.870888999998,2573.192565193004
98.0,0.03,1.666666666666667,1.23,3600.0,0.41,7.0,470.0,2405991.0,-0.4762288522429106,0.9648643569723895,2.1642679388380808,13.717672164705213,0.8999423513571978,9.69994562996112,-126.5905756855579,50.73672182325339,150.7805474183345,20242.047953999983,2555.0944867550024
99.0,0.03,1.666666666666667,1.23,3600.0,0.42,7.0,470.0,2405994.0,-0.47686996070001636,1.0284990539050822,2.259100594863666,14.43413108079659,0.9003334426203434,10.163965548087653,-126.3960161248584,53.26500396186161,151.77532380906703,20873.035460999992,2634.030171535
100.0,0.03,1.666666666666667,1.23,3600.0,0.43,7.0,470.0,2406135.0,-0.47760936802275794,1.0850414363950007,2.3718904937835106,15.041447341744586,0.899118742736889,10.60673635014826,-126.19094859267727,55.75629989175327,152.84213286235916,20416.35685800002,2587.8603799640005
101.0,0.03,1.666666666666667,1.23,3600.0,0.4400000000000001,7.0,470.0,2405211.0,-0.4783549195473177,1.129974171101343,2.4927226589634333,15.614504938378252,0.89587852522202,11.052353089432568,-125.97949054679279,58.16938608105545,153.85932176997267,30551.127268999993,4120.690443555993
102.0,0.03,1.666666666666667,1.23,3600.0,0.4500000000000001,7.0,470.0,2406248.0,-0.47901570288235246,1.25291903211667,2.5431444904147664,16.967340704845096,0.9156151951822449,11.66855634614227,-125.77636137221205,62.18390902081902,155.52830981951223,20472.616316000018,2585.1948178099997
103.0,0.03,1.666666666666667,1.23,3600.0,0.46,7.0,470.0,2406335.0,-0.47979316559911744,1.300708620393773,2.6783010434512016,17.414315554609797,0.9074038157961317,12.111198362289647,-125.54955500704598,64.39561150862107,156.44064293492264,20453.143551999994,2581.2508570180007
104.0,0.03,1.666666666666667,1.23,3600.0,0.47,7.0,470.0,2406406.0,-0.48054802632761917,1.3718887376417062,2.7812063147340362,18.202810899120298,0.9086376642828686,12.623377445786607,-125.32383992026453,67.31725934149613,157.66181586447803,21831.418636999948,2766.0485649499988
105.0,0.03,1.666666666666667,1.23,3600.0,0.48,7.0,470.0,2406425.0,-0.4813447533320567,1.429384414669305,2.911904914055426,18.798072986624554,0.9046729095146492,13.121433300018126,-125.08515539355565,69.90593625003811,158.73029602822638,22149.354594000026,2810.9762056869995
106.0,0.03,1.666666666666667,1.23,3600.0,0.49,7.0,470.0,2406576.0,-0.4821395281975701,1.5104483013624572,3.0144511007458594,19.689608588448195,0.9071126592291046,13.669814555632767,-124.85100766730586,73.04548357306001,160.0121686941766,21173.374159000025,2676.602710750001
107.0,0.03,1.666666666666667,1.23,3600.0,0.5,7.0,470.0,2406646.0,-0.483011108063006,1.5623461879649294,3.1623715630369116,20.173741537375115,0.899999246374404,14.143600608820982,-124.59851176055388,75.46093229524539,161.01738415860137,21397.850136000012,2702.240572057003
108.0,0.03,1.666666666666667,1.23,3600.0,0.51,7.0,470.0,2406668.0,-0.4838643722423555,1.6531329775708374,3.273124574832818,21.12111521757313,0.9048007661082684,14.71648380551718,-124.35070755402685,78.92840393922876,162.51525491776164,21670.88639800004,2757.0991998239997
109.0,0.03,1.666666666666667,1.23,3600.0,0.52,7.0,470.0,2406798.0,-0.4847586441238168,1.7327049030852153,3.4020545370716193,21.908177824690828,0.904365813939732,15.26280437887206,-124.0927723598656,82.01453675638751,163.8015674725334,20225.402774999995,2552.972587217001
110.0,0.03,1.666666666666667,1.23,3600.0,0.53,7.0,470.0,2406943.0,-0.48568019542355884,1.8071169684733168,3.537779805473128,22.670328261966908,0.9030571672068485,15.813625770995582,-123.82689997133498,85.0759814288717,165.07403059329775,20122.512128999962,2545.0355508880016
111.0,0.03,1.666666666666667,1.23,3600.0,0.54,7.0,470.0,2407026.0,-0.4866336609681518,1.8855671626132595,3.659609286182943,23.44763749248742,0.9014566783770948,16.35776954522373,-123.55353574174565,88.16016191080884,166.36311416604713,33342.96341399997,4588.690902999999
112.0,0.03,1.666666666666667,1.23,3600.0,0.55,7.0,470.0,2406893.0,-0.48760161068349606,2.011601507090194,3.7139006082422763,24.910858835734796,0.9150283368484688,17.07373260952764,-123.27317701224594,92.83247027460538,168.39555372625642,20398.18755399999,2572.7031429609992
113.0,0.03,1.666666666666667,1.23,3600.0,0.56,7.0,470.0,2407175.0,-0.4886766813761179,1.9812618817325363,3.9684141596277986,24.3525650796835,0.8849683600389251,17.362223168943114,-122.9626265788858,93.07730616635288,168.37546845525173,20769.498250000022,2623.2798455350007
114.0,0.03,1.666666666666667,1.23,3600.0,0.5700000000000001,7.0,470.0,2407144.0,-0.48979942075317134,1.9810749271494248,4.209176472765445,24.13869754075336,0.8669273770405054,17.745522962582495,-122.63366192736413,94.46532712209384,169.02451714620724,21398.987884999962,2714.8199574159976
115.0,0.03,1.666666666666667,1.23,3600.0,0.58,7.0,470.0,2407010.0,-0.4909599878011128,1.9978858380427111,4.42146315806547,24.114729858529067,0.8513646839249365,18.178538737378926,-122.2973274412217,96.05315232940583,169.63786217861139,30456.05579999997,4100.424380541001
116.0,0.03,1.666666666666667,1.23,3600.0,0.59,7.0,470.0,2407204.0,-0.49213634530522987,2.0373181177781325,4.610931117858273,24.336145120131103,0.8403721636466353,18.665515542774088,-121.9435391245903,98.11053927076617,170.40416849681492,21298.349106999987,2685.4047629670017
117.0,0.03,1.666666666666667,1.23,3600.0,0.6,7.0,470.0,2407278.0,-0.49331966460073323,2.11123298291374,4.769809259296022,25.04819069225378,0.8396405218483984,19.240379914650937,-121.56516281530143,101.37617053448739,171.77172050067432,21172.707513000005,2674.401096021
118.0,0.03,1.666666666666667,1.23,3600.0,0.61,7.0,470.0,2407182.0,-0.4946495731167512,2.1361417138344834,5.001218922182627,24.98922828304838,0.8218577482937006,19.678567201478373,-121.13051873059052,102.56432559948485,171.88968820953153,21245.401691999967,2691.996206444999
119.0,0.03,1.666666666666667,1.23,3600.0,0.62,7.0,470.0,2407380.0,-0.49585556532765707,2.228822045645947,5.145137030743329,25.94377894884647,0.827862171293108,20.315819687581428,-120.6290636884709,106.72874753770125,173.724253513355,20803.047302999985,2627.049359799999
120.0,0.03,1.666666666666667,1.23,3600.0,0.63,7.0,470.0,2407419.0,-0.49711497593774784,2.3264349497499897,5.286777255158631,26.92244577144399,0.8345653435409821,20.96301629778278,-119.94693514080707,111.09165488953438,175.53991575620606,21010.885560999974,2656.2472726510046
121.0,0.03,1.666666666666667,1.23,3600.0,0.64,7.0,470.0,2407505.0,-0.49865713862003297,2.3393426008585934,5.561151903658627,26.61134032322911,0.8179317682417493,21.397409255835917,-118.80769389313055,112.36136727783088,175.2598170873792,21173.998105000002,2687.682442923001
122.0,0.03,1.666666666666667,1.23,3600.0,0.65,7.0,470.0,2407718.0,-0.5000207368538107,2.462052861043664,5.672258292593097,27.649483977945756,0.8371030602442338,22.10061997010409,-117.0129215585359,118.61664527897778,177.74515173582708,30741.015646999997,4175.969091378
123.0,0.03,1.666666666666667,1.23,3600.0,0.66,7.0,470.0,2407887.0,-0.501763460057701,2.47270589138177,5.97017581789129,27.2370958182374,0.8276968967599139,22.541190787845558,-114.31216368538571,120.92029524987319,177.01129061990287,20653.246629000023,2606.975405020999
