"SupSonicSweep2_012726: Design Number","SupSonicSweep2_012726: BEAVSExtension (mm)","SupSonicSweep2_012726: BEAVSPosition (m)","SupSonicSweep2_012726: FreestreamAltitude (ft)","SupSonicSweep2_012726: FreestreamMach","SupSonicSweep2_012726: FreestreamTemperature (C)","SupSonicSweep2_012726: NumSteps","SupSonicSweep2_012726: Cell Count","SupSonicSweep2_012726: Center of Loads (m)","SupSonicSweep2_012726: Drag BEAVS (N)","SupSonicSweep2_012726: Drag Center Body (N)","SupSonicSweep2_012726: Drag Coefficient","SupSonicSweep2_012726: Drag Fins (N)","SupSonicSweep2_012726: Drag Nose (N)","SupSonicSweep2_012726: Drag of all external components (N)","SupSonicSweep2_012726: Drag Tail & Base (N)","SupSonicSweep2_012726: Total Solver CPU Time (s)","SupSonicSweep2_012726: Total Solver Elapsed Time (s)"
90.0,0.0,1.4,3600.0,0.99,7.0,470.0,1408775.0,-0.8943191666835566,0.09072242424991564,51.000329367511036,1.5307076347054733,60.00436694808641,121.96684222093877,503.1559505743998,270.09368961361366,14698.310221000025,1849.9447757500004
91.0,0.0,1.4,3600.0,1.0,7.0,470.0,1414752.0,-0.9170745453651318,0.09013154381643482,52.047832607533365,1.6120842757376186,60.27483731553431,135.14875438281604,540.6643744457515,293.1028185960514,14408.884933000021,1813.8912308969989
92.0,0.0,1.4,3600.0,1.01,7.0,470.0,1407176.0,-0.9293069217412285,0.09960190945464924,53.098350905157204,1.6237366112437344,61.34301568668262,148.9761406446035,555.5182618387915,292.00115269289364,19662.273296000025,2591.960512255
93.0,0.0,1.4,3600.0,1.02,7.0,470.0,1401755.0,-0.8770127620740829,0.10259460516635838,54.34962545788342,1.5184851795703378,60.86030377194879,162.65051362148296,529.8475249722256,251.88448751574415,18761.853346999986,2430.3115949540024
94.0,0.0,1.4,3600.0,1.03,7.0,470.0,1430073.0,-0.8486795376378274,0.10008801538056707,55.139766139531964,1.657589099845401,59.14148082773593,175.9190716299836,589.7817655942633,299.4813589816313,14564.803717999997,1836.731403938999
95.0,0.0,1.4,3600.0,1.04,7.0,470.0,1428653.0,-0.8635389540147326,0.10083717102337549,55.88777361581836,1.7171861518738705,59.707091900555326,189.22522570815846,622.9082285049955,317.9873001094399,14340.069864999998,1805.1312196980016
96.0,0.0,1.4,3600.0,1.05,7.0,470.0,1431862.0,-0.8721004370752403,0.10164600489291227,57.004691111693646,1.7139505782466662,59.937426529094125,202.46493270150748,633.7483949367003,314.2396985895121,18047.58280899999,2373.352694150006
97.0,0.0,1.4,3600.0,1.06,7.0,470.0,1435419.0,-0.8728233269244764,0.10296657167988729,57.97942052061429,1.711761793312238,59.94303560114214,216.24829278371777,645.052472099486,310.77875662233185,18218.867822999982,2363.6302815470012
98.0,0.0,1.4,3600.0,1.07,7.0,470.0,1440475.0,-0.8704950982202139,0.10412335858265986,58.95978537544464,1.7207340053115054,59.786651083879576,230.6613728763983,660.7258343723926,311.21390167808744,14001.109844999979,1764.0563482280015
99.0,0.0,1.4,3600.0,1.08,7.0,470.0,1445810.0,-0.8677133657454956,0.10567915474915612,59.93048396829404,1.7328212178429316,59.69685733021204,244.71235291405551,677.8619662679487,313.4165929006379,13999.732037000014,1764.019341466
100.0,0.0,1.4,3600.0,1.09,7.0,470.0,1447809.0,-0.8647277970393019,0.1068297737758554,60.88488403557079,1.743723675641726,59.6637678399752,258.3854246765544,694.8173712378712,315.7764649119948,16217.563380999998,2133.948882709997
101.0,0.0,1.4,3600.0,1.1,7.0,470.0,1459250.0,-0.8621399063503842,0.10772114416894102,61.83320890603054,1.7551504041610584,59.649193496517945,272.03982767543005,712.2618662627303,318.6319150405828,13632.619241000004,1714.5946738650002
102.0,0.0,1.4,3600.0,1.11,7.0,470.0,1462476.0,-0.8602182601702192,0.10920655963103701,62.7825604297932,1.7671829532677412,59.75736466753222,285.9986262086944,730.2431080472145,321.5953501815635,13197.952715000007,1661.3996091289982
103.0,0.0,1.4,3600.0,1.12,7.0,470.0,1465538.0,-0.8581998794331221,0.11029318093946379,63.757802400799015,1.7792267605063707,59.93766554499308,300.1721994935601,748.5268012055734,324.5488405852818,16779.209402999983,2189.790257829002
104.0,0.0,1.4,3600.0,1.13,7.0,470.0,1468109.0,-0.8562440702455332,0.11120406828339807,64.70784741461505,1.791401870162391,60.20488932858227,314.4779988292357,767.1669761890996,327.6650365483832,13519.931230000004,1701.5553976539993
105.0,0.0,1.4,3600.0,1.14,7.0,470.0,1473184.0,-0.85443236536519,0.11277254059389666,65.6885047643821,1.8033339140688525,60.40966901146411,329.06376119045547,786.005991341167,330.7312838342714,13578.431346999998,1707.7274083390014
106.0,0.0,1.4,3600.0,1.15,7.0,470.0,1475636.0,-0.8521818581863242,0.11451813564576611,66.65616759695256,1.8138998058826445,60.65117036014395,343.43349734239195,804.5424495604077,333.68709612527357,18611.549794999988,2458.275286844001
107.0,0.0,1.4,3600.0,1.16,7.0,470.0,1474415.0,-0.8498645420445725,0.115289182588825,67.64267826316647,1.8237116506901023,60.99149185925546,357.6660830272018,823.0233473207747,336.60780498856224,16738.144457000017,2169.3608464689983
108.0,0.0,1.4,3600.0,1.17,7.0,470.0,1478018.0,-0.8473152326536658,0.11667207014919147,68.57944586961294,1.8323097808800146,61.34598216534599,371.75765872501023,841.2219869870498,339.42222815693145,13899.098145999993,1748.3573222779985
109.0,0.0,1.4,3600.0,1.18,7.0,470.0,1479474.0,-0.8450591161473402,0.11781117557381912,69.51519585017311,1.8407584061241797,61.59007881460333,386.1234501902899,859.6086719882272,342.2621359575871,14329.643814000003,1803.0413533660007
110.0,0.0,1.4,3600.0,1.19,7.0,470.0,1482411.0,-0.8431132040689269,0.11912047265638429,70.50916126563979,1.8489423939588003,61.88504795747282,400.5509864869701,878.1269435336076,345.0626273508686,16883.127367000016,2222.0886027569986
111.0,0.0,1.4,3600.0,1.2,7.0,470.0,1484361.0,-0.8408840587512454,0.12057783728599926,71.41281730791343,1.856261739890061,62.309031947174006,414.7964455020672,896.4822530740893,347.84338047964866,16221.261460000002,2096.6856212580014
112.0,0.0,1.4,3600.0,1.21,7.0,470.0,1486659.0,-0.8387087147581029,0.12142149214031561,72.35332335431603,1.8634195661891932,62.666410285810684,429.131221798963,915.0005940164166,350.7282170851866,15192.454700999991,1911.186802044001
113.0,0.0,1.4,3600.0,1.22,7.0,470.0,1489218.0,-0.8366821915694785,0.12236191465355137,73.2423331102607,1.8711784491046979,63.04189074010736,443.9542874824108,934.0602122796064,353.699339032174,13312.919780999984,1679.0193577930013
114.0,0.0,1.4,3600.0,1.23,7.0,470.0,1493579.0,-0.8343227792292206,0.12313588061752696,74.22064251279399,1.8784853386041305,63.433894519785454,458.8403956021412,953.1429334009634,356.5248648856253,16113.14835200002,2117.0517731900013
115.0,0.0,1.4,3600.0,1.24,7.0,470.0,1496311.0,-0.831877402428034,0.12549527577058453,75.18796176650207,1.8850993635609057,63.90772382005391,473.7113891321738,972.1149294342598,359.1823594397594,13144.442215999976,1654.8935196190016
116.0,0.0,1.4,3600.0,1.25,7.0,470.0,1498149.0,-0.8295689687162587,0.126642644409782,76.09521115040504,1.8905129462999055,64.32256256127727,488.26322778447394,990.6943241048943,361.8866799643284,14796.863577999991,1897.9488029139968
117.0,0.0,1.4,3600.0,1.26,7.0,470.0,1501261.0,-0.8265811668257489,0.1279711690038877,77.08814410523473,1.8959742775920496,64.73656842303575,502.7458970698939,1009.5167346969866,364.8181539298184,13100.133607000014,1654.0405136800025
118.0,0.0,1.4,3600.0,1.27,7.0,470.0,1503014.0,-0.8241152753258844,0.12921468717763757,77.9749616533797,1.900584211722552,65.11597577691921,517.3126634895215,1028.098084045848,367.5652684388502,12791.612867,1609.4015313059997
119.0,0.0,1.4,3600.0,1.28,7.0,470.0,1507005.0,-0.8218278470687801,0.12900644165412045,78.89354398373719,1.905506775135021,65.49553353963552,532.0984235932966,1047.0572481691893,370.440740610866,16347.322027000002,2149.3431957790026
120.0,0.0,1.4,3600.0,1.29,7.0,470.0,1507815.0,-0.8192591271029768,0.13129339993293665,79.8376266049545,1.9091153775640248,65.88116692648791,546.8566142636804,1065.4954232214577,372.7887220264021,13099.98154599999,1649.3521778499983
121.0,0.0,1.4,3600.0,1.3,7.0,470.0,1510414.0,-0.8167653159710951,0.13199477427725567,80.74091892433164,1.9123734583946512,66.26488888895113,561.5963557371597,1083.9254324988253,375.19127417410556,15374.520937000003,1989.516164180001
122.0,0.0,1.4,3600.0,1.31,7.0,470.0,1513543.0,-0.8143605794507126,0.13331864831648813,81.5620008856002,1.9152981631779347,66.65538510908392,576.2102135638464,1102.3486654317292,377.78774722488214,12920.639732,1625.9233565050013
123.0,0.0,1.4,3600.0,1.32,7.0,470.0,1516618.0,-0.8123657440096324,0.13408953847261695,82.45277580283049,1.9183072105599037,67.09379750035949,590.6731551527614,1121.0010581839763,380.6472401895522,13132.324760000014,1653.6326255580009
124.0,0.0,1.4,3600.0,1.33,7.0,470.0,1516708.0,-0.8089780754448108,0.1351977900337508,83.3495299104951,1.920883722703738,67.60727489616309,605.2316337629541,1139.5788064323237,383.25517007267763,17800.181426000003,2330.5887634529995
125.0,0.0,1.4,3600.0,1.34,7.0,470.0,1520138.0,-0.8073492671304016,0.1361646644860158,84.29882197291651,1.9228389105416277,67.92780881120149,619.945186369448,1157.957204915766,385.6492230977139,15118.902479000011,1947.3833414370015
126.0,0.0,1.4,3600.0,1.35,7.0,470.0,1523324.0,-0.8050872604656176,0.13704626450743185,85.10331387724025,1.9243063424812141,68.33581056024013,634.4321062101054,1176.201479853011,388.1932029409179,13383.411395999978,1685.1056279749987
127.0,0.0,1.4,3600.0,1.36,7.0,470.0,1526557.0,-0.802467608575845,0.13871049223282542,85.8774939029743,1.9257566202577026,68.7761904290861,648.8049838178165,1194.5908851091629,390.99350646705307,13310.490313000018,1678.6999493199976
128.0,0.0,1.4,3600.0,1.37,7.0,470.0,1526783.0,-0.8000962155601425,0.1396958417168871,86.76903164439805,1.9277390480162566,69.240789347782,663.502117869955,1213.4709027568938,393.8192680530419,14495.053998999998,1854.0348009390004
129.0,0.0,1.4,3600.0,1.38,7.0,470.0,1529684.0,-0.7976339413750222,0.14070755528713497,87.7227023526918,1.9294308178855395,69.70347824005522,678.1541014019617,1232.3310198294596,396.61003027946373,16426.477926999993,2159.818314255997
130.0,0.0,1.4,3600.0,1.39,7.0,470.0,1534031.0,-0.79536720987163,0.14161249334039347,88.64540319178172,1.9304134993287025,70.16031998399801,692.5853719944026,1250.8923949171774,399.35968725365467,13601.510357000001,1711.639365668
131.0,0.0,1.4,3600.0,1.4,7.0,470.0,1534829.0,-0.7926971091785628,0.1428015645550142,89.52505329787607,1.930950089372966,70.58829963149347,707.2730916692732,1269.308226269377,401.7789801061791,13439.514922000002,1692.4657180820004
132.0,0.0,1.4,3600.0,1.41,7.0,470.0,1538571.0,-0.7901648495305047,0.14394068669634796,90.34801370693305,1.931282750262086,71.02031677890938,721.9542909603584,1287.7278024244163,404.261240291519,15017.232349000002,1929.6731351219976
133.0,0.0,1.4,3600.0,1.42,7.0,470.0,1539777.0,-0.7879618490199354,0.14505619186368346,91.14872106206884,1.9318344095918696,71.5271902674802,736.3011964432955,1306.4313178421112,407.3091538774031,15990.110136000003,2092.5965675939988
134.0,0.0,1.4,3600.0,1.43,7.0,470.0,1542698.0,-0.7857017394337666,0.14626448200980505,91.99154162967439,1.9322136594723975,72.01732471054319,750.7337305283264,1325.1566827394458,410.2678213888921,13165.492595999996,1656.9472462819986
135.0,0.0,1.4,3600.0,1.44,7.0,470.0,1543698.0,-0.783445751061212,0.1472218371916393,92.90078222864521,1.9326659116119802,72.51355677403808,765.368067252292,1344.0695828085177,413.13995471635064,13324.619097999983,1679.2768788010003
136.0,0.0,1.4,3600.0,1.45,7.0,470.0,1548524.0,-0.7812970385674594,0.14853114497688918,93.81443506667607,1.9324569384940486,73.05105628747178,779.8531292759623,1362.6547190299584,415.78756725487136,16491.03544800001,2125.735526674005
137.0,0.0,1.4,3600.0,1.46,7.0,470.0,1546620.0,-0.7792790288692907,0.14956374327687225,94.68477283543648,1.9300894835141689,73.57974443442902,792.9707757630355,1379.8223147220497,418.43745794587204,13319.444240000003,1677.0040307619995
138.0,0.0,1.4,3600.0,1.47,7.0,470.0,1548342.0,-0.7767588128124989,0.15100049421240602,95.52423525603172,1.9276871130499889,74.02661434399006,806.3909689856623,1397.0475845531612,420.95476547326473,16042.454069000003,2101.1441207539983
139.0,0.0,1.4,3600.0,1.48,7.0,470.0,1550981.0,-0.7746766898391748,0.15286537671835854,96.3129388707707,1.9255412689013878,74.52894893911316,819.8699435670084,1414.5433505468125,423.67865379320193,13630.194616999992,1717.089169749
140.0,0.0,1.4,3600.0,1.49,7.0,470.0,1519668.0,-0.7723222418762149,0.15332960071837493,97.0683173368331,1.924907913535486,74.9772254365046,833.4150493707295,1433.2517267423964,427.63780499761066,13927.934987999985,1750.418597561
141.0,0.0,1.4,3600.0,1.5,7.0,470.0,1552764.0,-0.7702904910475458,0.15522623750732764,97.83633259473605,1.9208543191519574,75.45575407114913,847.0608812415655,1449.4957323981005,428.9875382531425,12535.926828999996,1582.8705653409986
